height_inches,height_cm,plays,birth_date,birthplace,player_id,full_name,best_rank,first_appearance,last_appearance,represented_country
,,,,,160448.0,Nandini Perumal,935.0,2000-12-04 00:00:00,2001-12-10,IND
,,,,,100154.0,Thamara Jonkman,911.0,2000-12-04 00:00:00,2001-09-03,NED
,,Right-Handed,Jun 14 1982,"Perpignan, France",30543.0,Olivia Crouchent,365.0,2000-12-04 00:00:00,2003-03-24,FRA
,,,Jan 11 1979,"Fontanafredda, Italy",40267.0,Sabina Da Ponte,900.0,2000-12-04 00:00:00,2001-09-03,ITA
"5' 7""",1.70m,Right-Handed,Jan 07 1982,"Kumamoto, Japan",250081.0,Tomoko Yonemura,148.0,2000-12-04 00:00:00,2011-10-03,JPN
"5' 10""",1.78m,Right-Handed,Jun 28 1985,"Zhukovsky, Russia",20693.0,Nina Bratchikova,80.0,2000-12-04 00:00:00,2014-10-13,RUS
"5' 11""",1.80m,Right-Handed,Nov 3 1983,"Sofia, Bulgaria",130647.0,Neda Mihneva,784.0,2000-12-04 00:00:00,2003-03-24,BUL
,,Right-Handed,Feb 4 1980,"Dharwad, India",110511.0,Tara Kanbargimath,921.0,2000-12-04 00:00:00,2002-06-03,IND
,,,,,150177.0,Priscila Ortega,753.0,2000-12-04 00:00:00,2001-12-17,BRA
"5' 9""",1.76m,Right-Handed,Feb 16 1984,"Halmstad, Sweden",10334.0,Sofia Arvidsson,29.0,2000-12-04 00:00:00,2016-01-11,SWE
"5' 8""",1.73m,Right-Handed,Mar 08 1983,"Cuneo, Italy",30541.0,Nicole Clerico,381.0,2000-12-04 00:00:00,2012-10-29,ITA
"5' 9""",1.75m,Right-Handed,Aug 30 1982,"Bratislava, Slovakia",190856.0,Veronika Subertova,899.0,2000-12-04 00:00:00,2001-09-03,SVK
,,,,,180276.0,Petra Russegger,257.0,2000-12-04 00:00:00,2006-06-05,AUT
,,,,,110555.0,Milica Koprivica,469.0,2000-12-04 00:00:00,2003-08-25,SCG
,,Right-Handed,Jun 13 1971,"Budapest, Hungary",110362.0,Nora Koves,870.0,2000-12-04 00:00:00,2000-12-25,HUN
,,Right-Handed,Aug 7 1983,,20599.0,Nikita Bhardwaj,869.0,2000-12-04 00:00:00,2001-09-03,IND
,,Right-Handed,Sep 19 1980,"Ljubljana, Slovenia",20545.0,Svetla Bozicnik,868.0,2000-12-04 00:00:00,2002-06-03,SLO
"5' 7""",1.71m,Right-Handed,Feb 04 1985,"Zaragoza, Spain",60333.0,Marta Fraga,270.0,2000-12-04 00:00:00,2006-12-04,ESP
,,,,,20537.0,Raffaella Bindi,411.0,2000-12-04 00:00:00,2011-02-21,ITA
"5' 6""",1.68m,Right-Handed,,,160467.0,Rebecca Pike,782.0,2000-12-04 00:00:00,2001-12-10,AUS
,,Right-Handed,Jun 27 1981,"McMurray, PA, USA",180409.0,Sarah Riske,372.0,2000-12-04 00:00:00,2006-12-04,USA
"5' 9""",1.76m,Right-Handed,Oct 06 1984,"West Covina, CA, USA",220269.0,Monique Viele,826.0,2000-12-04 00:00:00,2001-12-10,USA
,,,,,30553.0,Vishika Chhetri,899.0,2000-12-04 00:00:00,2006-12-04,IND
,,,,,90109.0,Reiko Ino,887.0,2000-12-04 00:00:00,2001-12-10,JPN
,,,,,30520.0,Nancy Loeffler-Caro,746.0,2000-12-04 00:00:00,2002-06-03,CAN
,,,,,70449.0,Sheila Guerberg,578.0,2000-12-04 00:00:00,2006-12-18,ARG
,,,,,210039.0,Motoe Uchida,770.0,2000-12-04 00:00:00,2001-12-10,JPN
,,,,,190832.0,Petra Spaar,681.0,2000-12-04 00:00:00,2001-09-03,SUI
"5' 10""",1.78m,Right-Handed,Mar 26 1971,"Sydney, Australia",190117.0,Rennae Stubbs,676.0,2000-12-04 00:00:00,2000-12-25,AUS
,,Right-Handed,Sep 5 1985,"Saint Petersburg, Russia",250096.0,Marianna Yuferova,473.0,2000-12-04 00:00:00,2003-09-15,RUS
"5' 9""",1.75m,Right-Handed,Mar 30 1984,"Brisbane, Australia",190787.0,Samantha Stosur,4.0,2000-12-04 00:00:00,2022-10-31,AUS
,,Right-Handed,Dec 14 1983,,50148.0,Sabrina Eisenberg,416.0,2000-12-04 00:00:00,2004-10-18,ARG
,,Right-Handed,Dec 13 1983,"Tarragona, Spain",190820.0,Rosa Maria Sitja,409.0,2000-12-04 00:00:00,2003-08-25,ESP
,,Right-Handed,Feb 8 1983,"Asuncion, Paraguay",10315.0,Monica Acosta,678.0,2000-12-04 00:00:00,2002-06-03,PAR
,,Right-Handed,Apr 8 1980,"Kedzierzyn Kozle, Poland",20529.0,Patrycja Bandurowska,700.0,2000-12-04 00:00:00,2001-09-03,POL
,,,,,210042.0,Remi Uda,529.0,2000-12-04 00:00:00,2002-06-03,JPN
,,Right-Handed,Apr 14 1975,"Bad Kreuznach, Germany",20309.0,Petra Begerow,665.0,2000-12-04 00:00:00,2000-12-25,GER
,,Right-Handed,May 26 1980,"Trnava, Slovakia",210014.0,Silvia Urickova,644.0,2000-12-04 00:00:00,2000-12-25,SVK
"5' 7""",1.71m,Right-Handed,Nov 12 1984,"Chengdu, China",250089.0,Zi Yan,40.0,2000-12-04 00:00:00,2011-09-05,HKG
,,,Sep 15 1980,,80364.0,Rewa Hudson,640.0,2000-12-04 00:00:00,2000-12-25,NZL
"5' 10""",1.77m,Right-Handed,Feb 03 1980,"Bucharest, Romania",190504.0,Raluca Sandu,261.0,2000-12-04 00:00:00,2004-10-18,ROM
,,,Jan 29 1982,,130690.0,Svetlana Mossiakova,637.0,2000-12-04 00:00:00,2004-10-18,RUS
,,Right-Handed,May 10 1982,"Bratislava, Slovakia",190816.0,Martina Strussova,623.0,2000-12-04 00:00:00,2002-06-03,SVK
"5' 10""",1.78m,Right-Handed,Mar 26 1983,"Columbia, MO, USA",20611.0,Megan Bradley,313.0,2000-12-04 00:00:00,2006-12-18,USA
,,Right-Handed,May 28 1984,"Kyiv, Ukraine",20632.0,Natalia Bogdanova,536.0,2000-12-04 00:00:00,2006-06-05,UKR
"5' 8""",1.73m,,Jul 01 1978,,230190.0,Tzu-Ting Weng,424.0,2000-12-04 00:00:00,2003-03-24,TPE
,,Right-Handed,Feb 09 1982,"Pune, India",200351.0,Radhika Tulpule,492.0,2000-12-04 00:00:00,2003-08-04,IND
,,Right-Handed,Jan 7 1982,"Belgrade, Serbia",220235.0,Visnja Vuletic,662.0,2000-12-04 00:00:00,2006-12-04,SRB
,,Right-Handed,May 2 1980,,30424.0,Marina Caiazzo,369.0,2000-12-04 00:00:00,2005-12-05,FRA
"5' 10""",1.78m,Left-Handed,Oct 22 1982,"Budapest, Hungary",30557.0,Melinda Czink,37.0,2000-12-04 00:00:00,2015-07-06,HUN
,,,,,80338.0,Nikola Hubnerova,658.0,2000-12-04 00:00:00,2006-12-18,CZE
,,Right-Handed,Dec 15 1969,,70377.0,Martha Garzon-Elkins,620.0,2000-12-04 00:00:00,2002-06-03,USA
,,Right-Handed,Apr 18 1983,"Žilina, Slovakia",20651.0,Martina Babakova,409.0,2000-12-04 00:00:00,2008-11-03,SVK
,,Right-Handed,Feb 01 1984,"Buenos Aires, Argentina",70455.0,Natalia Garbellotto,303.0,2000-12-04 00:00:00,2006-06-05,ARG
"5' 9""",1.74m,Right-Handed,Oct 04 1979,"Brčko, Bosnia Herzegovina",130555.0,Sandra Martinovic,187.0,2000-12-04 00:00:00,2012-08-06,BIH
,,Right-Handed,Jan 3 1980,,190714.0,Nicole Seitenbecher,392.0,2000-12-04 00:00:00,2006-12-18,GER
,,Right-Handed,Jan 28 1982,,70477.0,Mariona Gallifa Puigdesens,399.0,2000-12-04 00:00:00,2005-12-05,ESP
,,Right-Handed,Dec 9 1981,"Caracas, Venezuela",130643.0,Milangela Morales,377.0,2000-12-04 00:00:00,2005-12-05,USA
,,,,,200349.0,Nicola Trinder,637.0,2000-12-04 00:00:00,2001-12-17,GBR
"5' 9""",1.76m,Right-Handed,Oct 06 1983,"Zlín, Czech Republic",220277.0,Renata Voracova,74.0,2000-12-04 00:00:00,2021-03-29,CZE
"5' 9""",1.77m,Right-Handed,Jul 22 1967,"Burlingame, CA, U.S.",100008.0,Monique Javer,749.0,2000-12-04 00:00:00,2001-09-03,GBR
,,Right-Handed,Jun 20 1982,"Kryvyi Rih, Ukraine",20505.0,Valeria Bondarenko,636.0,2000-12-04 00:00:00,2006-12-18,UKR
,,,Jul 30 1928,"Berlin, Germany",230260.0,Marion Walter,746.0,2000-12-04 00:00:00,2001-12-10,AUT
,,,,,50149.0,Nina Egger,479.0,2000-12-04 00:00:00,2003-08-25,AUT
"5' 9""",1.75m,Right-Handed,Oct 03 1983,"Dornbirn, Austria",130698.0,Yvonne Meusburger,37.0,2000-12-04 00:00:00,2015-01-26,AUT
,,,,,70454.0,Yael Glitzenshtein,595.0,2000-12-04 00:00:00,2004-10-18,ISR
,,,,,20597.0,Nathalia Bellizia,780.0,2000-12-04 00:00:00,2001-04-23,BRA
,,Right-Handed,Jun 06 1981,"Bangalore, India",70431.0,Sheethal Goutham,592.0,2000-12-04 00:00:00,2011-12-19,IND
,,Right-Handed,Feb 18 1978,,200317.0,Shalini Thakur,777.0,2000-12-04 00:00:00,2001-09-03,IND
,,Right-Handed,Oct 27 1980,"Buenos Aires, Argentina",40311.0,Sabrina Damario,711.0,2000-12-04 00:00:00,2002-06-03,ARG
"4' 10""",1.47m,Left-Handed,Aug 17 1982,"Mexico City, Mexico",180430.0,Zerene Reyes,740.0,2000-12-04 00:00:00,2001-09-03,MEX
,,,,,130701.0,Leonne Muller V. Moppes,741.0,2000-12-04 00:00:00,2002-09-30,NED
,,Right-Handed,Jun 14 1983,,200244.0,Regina Temez,531.0,2000-12-04 00:00:00,2003-08-04,ESP
,,,,,20550.0,Marisol Berengeno,695.0,2000-12-04 00:00:00,2001-12-10,ARG
,,Right-Handed,Mar 01 1984,"Moscow, Russia",70466.0,Raissa Gourevitch,396.0,2000-12-04 00:00:00,2003-08-25,RUS
,,Right-Handed,Sep 01 1980,"Plovdiv, Bulgaria",200298.0,Radoslava Topalova,603.0,2000-12-04 00:00:00,2002-06-03,BUL
"5' 7""",1.70m,Right-Handed,Jan 15 1984,"Kitzbühel, Austria",190890.0,Tina Schiechtl,230.0,2000-12-04 00:00:00,2013-06-17,AUT
,,,,,190765.0,Xia Sheng,711.0,2000-12-04 00:00:00,2002-06-03,CHN
,,Right-Handed,Feb 19 1975,,10157.0,Patricia Aznar,708.0,2000-12-04 00:00:00,2000-12-25,ESP
,,Right-Handed,Aug 29 1978,"Saitama, Japan",210024.0,Nami Urabe,707.0,2000-12-04 00:00:00,2003-08-04,JPN
,,,,,30402.0,Yan Chen,563.0,2000-12-04 00:00:00,2002-06-03,CHN
,,Right-Handed,Feb 02 1977,"Malaga, Spain",50102.0,Marina Escobar,920.0,2000-12-04 00:00:00,2001-12-10,ESP
,,,,,160425.0,Sara Pasquinoni,722.0,2000-12-04 00:00:00,2001-12-10,ITA
"5' 8""",1.72m,Right-Handed,Jun 7 1977,"Bastia, France",30407.0,Victoria Courmes,716.0,2000-12-04 00:00:00,2001-12-10,FRA
,,Right-Handed,Apr 1 1981,"Perth, Australia",190738.0,Nicole Sewell,380.0,2000-12-04 00:00:00,2004-10-18,AUS
"6' 0""",1.83m,Right-Handed,Jul 10 1983,"Biella, Italy",40378.0,Silvia Disderi,329.0,2000-12-04 00:00:00,2009-08-24,ITA
,,Right-Handed,Mar 10 1984,"Quebec, Canada",130650.0,Melanie Marois,235.0,2000-12-04 00:00:00,2005-12-05,CAN
"5' 8""",1.72m,Right-Handed,Nov 21 1984,"Munich, Germany",230278.0,Scarlett Werner,272.0,2000-12-04 00:00:00,2012-08-13,GER
,,Right-Handed,Oct 12 1976,"Taverny, France",200262.0,Stephanie Testard,734.0,2000-12-04 00:00:00,2000-12-04,FRA
,,,Jul 22 1981,"Yokohama,Japan",200357.0,Tomoko Taira,623.0,2000-12-04 00:00:00,2008-11-03,JPN
,,,,,110314.0,Oleksandra Kravets,183.0,2000-12-04 00:00:00,2005-12-05,UKR
"5' 9""",1.75m,Right-Handed,Jul 10 1966,"Cheb, Czech Republic",220047.0,Olga Votavova,1104.0,2000-12-04 00:00:00,2001-09-03,CZE
,,,,,230286.0,Ming Hui Wu,1147.0,2000-12-04 00:00:00,2001-09-03,CHN
,,,,,190864.0,Ma. Teresa Scott,1147.0,2000-12-04 00:00:00,2000-12-25,MEX
,,Right-Handed,Jan 24 1981,"Cape Town, South Africa",190520.0,Samantha Schoeffel,430.0,2000-12-04 00:00:00,2009-10-05,FRA
,,,,,30564.0,Stephanie Chu,1156.0,2000-12-04 00:00:00,2000-12-25,GBR
,,,,,120396.0,Sae-Mi Lim,947.0,2000-12-04 00:00:00,2006-12-18,KOR
"5' 7""",1.70m,Right-Handed,Feb 06 1986,"Morristown, NJ, U.S.",210045.0,Neha Uberoi,196.0,2000-12-04 00:00:00,2008-12-08,USA
"5' 5""",1.65m,Right-Handed,Dec 29 1983,"Kolkata, India",160509.0,Ridhina Parekh,1169.0,2000-12-04 00:00:00,2001-09-03,IND
,,Right-Handed,Apr 19 1984,"Reus, Spain",180436.0,Nuria Roig,292.0,2000-12-04 00:00:00,2006-12-18,ESP
,,,Jan 1 1982,"Chandigarh, India",180404.0,Simmi Rani,1163.0,2000-12-04 00:00:00,2000-12-25,IND
"5' 1""",1.55m,Right-Handed,Nov 8 1983,"Samutprakarn, Thailand",80449.0,Rattiya Hiranrat,1130.0,2000-12-04 00:00:00,2000-12-25,THA
,,Right-Handed,Feb 5 1980,"Tokyo, Japan",80401.0,Naoko Horikawa,687.0,2000-12-04 00:00:00,2005-12-05,JPN
,,Right-Handed,Sep 10 1980,"Porto Alegre, Brazil",40342.0,Renata Dias,1109.0,2000-12-04 00:00:00,2006-12-18,BRA
,,,,,70478.0,Michelle Grobby,1160.0,2000-12-04 00:00:00,2001-09-03,AUS
"5' 4""",1.63,Left-Handed,Dec 4 1980,"Nara, Japan",190866.0,Tomoko Sugano,401.0,2000-12-04 00:00:00,2011-12-19,JPN
,,Right-Handed,Oct 8 1981,,120356.0,Orawan Lamangthong,887.0,2000-12-04 00:00:00,2005-08-22,THA
,,Right-Handed,Jun 15 1984,"Asuncion, Paraguay",200338.0,Sarah Tami-Masi,1020.0,2000-12-04 00:00:00,2005-08-22,PAR
,,,,,190708.0,Veronica Sartini,1115.0,2000-12-04 00:00:00,2000-12-25,ITA
,,Right-Handed,Oct 2 1985,"Jerusalem, Israel",10347.0,Michal Amir,1055.0,2000-12-04 00:00:00,2001-09-03,ISR
,,,,,40410.0,Marutha Devi,996.0,2000-12-04 00:00:00,2001-12-10,IND
,,,,,40238.0,Natalie Dittmann,1115.0,2000-12-04 00:00:00,2000-12-25,AUS
,,,,,220270.0,Visnja Visnjic,1037.0,2000-12-04 00:00:00,2001-12-10,YUG
"5' 6""",1.68m,Right-Handed,Feb 28 1982,"Kirkcaldy, Scotland",20557.0,Mhairi Brown,1118.0,2000-12-04 00:00:00,2000-12-25,GBR
,,Right-Handed,Oct 16 1983,"Buenos Aires, Argentina",190917.0,Veronica Spiegel,280.0,2000-12-04 00:00:00,2010-07-12,ARG
,,Right-Handed,Aug 12 1983,"Siedlce, Poland",190882.0,Monika Schneider,490.0,2000-12-04 00:00:00,2005-12-05,POL
"5' 10""",1.79m,Left-Handed,Mar 22 1985,"Zagreb, Croatia",130760.0,Sanda Mamic,83.0,2000-12-04 00:00:00,2010-01-25,CRO
,,,,,120328.0,Zhi-Rong Liu,1118.0,2000-12-04 00:00:00,2000-12-25,CHN
,,,,,180456.0,Prariyawan Ratanakrong,556.0,2000-12-04 00:00:00,2003-08-25,THA
,,Right-Handed,Sep 2 1978,,190650.0,Virginia Sadi,1118.0,2000-12-04 00:00:00,2000-12-25,URU
,,,,,150163.0,Serra Olgac,1170.0,2000-12-04 00:00:00,2000-12-25,TUR
,,,,,10369.0,Sunthree Arphanukul,1170.0,2000-12-04 00:00:00,2000-12-25,THA
"5' 11""",1.81m,Right-Handed,Mar 23 1982,"Melbourne, Australia",190680.0,Sarah Stone,618.0,2000-12-04 00:00:00,2003-08-04,AUS
,,,,,120298.0,Rebeca Llorente,1231.0,2000-12-04 00:00:00,2000-12-25,ESP
,,Right-Handed,Feb 14 1984,"Buenos Aires, Argentina",30547.0,Natalia Coronel,1215.0,2000-12-04 00:00:00,2000-12-25,ARG
,,,,,30561.0,Marina Cardoso,677.0,2000-12-04 00:00:00,2003-08-04,BRA
,,,Jan 1 1981,"Offenbach, Germany",20546.0,Petra Bercik,1215.0,2000-12-04 00:00:00,2000-12-25,GER
,,,,,130609.0,Monica Massarella,1215.0,2000-12-04 00:00:00,2000-12-25,GBR
,,Right-Handed,Nov 23 1982,,130604.0,Melinda Malouli,1234.0,2000-12-04 00:00:00,2000-12-25,FRA
,,,,,150120.0,Seden Ozlu,1215.0,2000-12-04 00:00:00,2000-12-25,TUR
,,,,,190903.0,Neus Sole,1246.0,2000-12-04 00:00:00,2000-12-25,ESP
,,,,,30582.0,Sophie Anne Cerbon,1190.0,2000-12-04 00:00:00,2001-09-03,MEX
,,,,,220241.0,Valerie Verrier-Diaconescu,1188.0,2000-12-04 00:00:00,2000-12-25,CAN
,,,,,230288.0,Zeng Wang,1170.0,2000-12-04 00:00:00,2000-12-25,CHN
,,,,,70425.0,Ma. Alejandra Garcia,904.0,2000-12-04 00:00:00,2001-12-10,PAR
,,Right-Handed,May 22 1982,"Rishon LeZion, Israel",60290.0,Ofra Fridman,1079.0,2000-12-04 00:00:00,2001-12-10,ISR
"5' 5""",1.65m,Right-Handed,Dec 02 1978,"Kiryat Bialik, Israel",30115.0,Nataly Cahana,1170.0,2000-12-04 00:00:00,2000-12-25,ISR
,,,,,220283.0,Pamela Van Boekel,1170.0,2000-12-04 00:00:00,2000-12-25,NED
,,,,,130716.0,Vanja Mikovic,995.0,2000-12-04 00:00:00,2005-12-05,SCG
,,Right-Handed,Jul 9 1986,,180450.0,Paloma Ruiz-Blanco,1147.0,2000-12-04 00:00:00,2001-12-10,ESP
,,,Apr 11 1980,"Salerno, Italy",20496.0,Roberta Borrelli,1076.0,2000-12-04 00:00:00,2001-12-10,ITA
,,,,,20606.0,Ma. Cristina Bentivoglio,1211.0,2000-12-04 00:00:00,2000-12-25,ITA
,,,,,220254.0,Romana Valenta,1209.0,2000-12-04 00:00:00,2000-12-25,AUS
,,Right-Handed,Apr 24 1984,,130748.0,Mojca Mileta,981.0,2000-12-04 00:00:00,2001-12-10,SLO
,,Right-Handed,Nov 4 1982,,200315.0,Rita Tarjan,1102.0,2000-12-04 00:00:00,2001-12-10,GER
,,,,,190423.0,Sylvie Sallaberry,1197.0,2000-12-04 00:00:00,2000-12-25,FRA
,,Right-Handed,Oct 16 1984,"Chennai, India",180461.0,Preeti Rao,853.0,2000-12-04 00:00:00,2003-07-21,IND
,,,Jan 14 1974,,20501.0,Marilyn Baker,602.0,2000-12-04 00:00:00,2006-12-18,USA
,,,,,200330.0,Michou Tulfer,993.0,2000-12-04 00:00:00,2000-12-25,NED
,,Right-Handed,Sep 24 1982,"Tokoroa, New Zealand",150160.0,Tracey O'Connor,417.0,2000-12-04 00:00:00,2006-06-05,NZL
"5' 7""",1.72m,Right-Handed,Jun 20 1985,"Altstätten, Switzerland",30551.0,Myriam Casanova,45.0,2000-12-04 00:00:00,2011-12-19,SUI
,,Right-Handed,Feb 16 1982,"Changsha, China",250076.0,Ying Yu,463.0,2000-12-04 00:00:00,2005-12-05,CHN
,,,,,120426.0,Pichaya Laosirichon,987.0,2000-12-04 00:00:00,2001-12-10,THA
,,,,,190834.0,Tassia Sono,880.0,2000-12-04 00:00:00,2001-12-10,BRA
,,,,,200288.0,Marina Tasheva,987.0,2000-12-04 00:00:00,2001-09-03,BUL
,,,,,190691.0,Misae Sakai,986.0,2000-12-04 00:00:00,2005-12-05,JPN
,,,,,230287.0,Nona Wagh,984.0,2000-12-04 00:00:00,2001-09-03,IND
,,Right-Handed,Apr 05 1983,"Turin, Italy",30456.0,Stefania Chieppa,359.0,2000-12-04 00:00:00,2012-08-06,ITA
,,,,,30444.0,Susan Cowan,997.0,2000-12-04 00:00:00,2000-12-25,AUS
"5' 5""",1.64m,Right-Handed,Dec 13 1983,"Bankstown, Australia",110520.0,Nicole Kriz,332.0,2000-12-04 00:00:00,2009-03-23,AUS
,,,Dec 3 1975,"Sovizzo, Italy",190823.0,Martina Schiavo,1014.0,2000-12-04 00:00:00,2001-12-10,ITA
"5' 5""",1.66m,Right-Handed,Oct 22 1981,"Sofia, Bulgaria",200274.0,Virginia Trifonova,702.0,2000-12-04 00:00:00,2003-03-24,BUL
,,,,,110534.0,Natalie Ko,903.0,2000-12-04 00:00:00,2001-12-10,AUS
,,,,,160376.0,Tzveta Panajotova,1006.0,2000-12-04 00:00:00,2000-12-25,BUL
,,Right-Handed,Mar 7 1982,,110491.0,Sandra Kvelstein,1006.0,2000-12-04 00:00:00,2001-09-03,EST
,,Right-Handed,May 29 1977,"Tarbes, France",30366.0,Nathalie Callen,1005.0,2000-12-04 00:00:00,2000-12-25,FRA
,,,,,200363.0,Sricharanya Thiagarajan,1008.0,2000-12-04 00:00:00,2001-09-03,IND
,,Right-Handed,Jul 23 1979,,60187.0,Maricris Gentz,956.0,2000-12-04 00:00:00,2000-12-25,PHI
,,,,,160302.0,Melinda Petkes,953.0,2000-12-04 00:00:00,2001-12-10,HUN
,,,,,40386.0,Sarah Dinkelmann,950.0,2000-12-04 00:00:00,2001-12-10,SUI
,,Right-Handed,Jan 9 1984,"Madras, India",30554.0,Nandita Chandrashekar,880.0,2000-12-04 00:00:00,2001-12-10,IND
,,Right-Handed,Oct 21 1979,"Bangkok, Thailand",200230.0,Napaporn Tongsalee,226.0,2000-12-04 00:00:00,2008-02-18,THA
,,,Jun 14 1976,,180250.0,Sylvia Rynarzewska,974.0,2000-12-04 00:00:00,2000-12-25,POL
,,Right-Handed,Nov 25 1982,,180378.0,Vivian Rojas,915.0,2000-12-04 00:00:00,2000-12-25,COL
"5' 8""",1.73m,Left-Handed,Jul 12 1985,"New York City, NY, USA",180421.0,Shadisha Robinson,418.0,2000-12-04 00:00:00,2005-12-05,USA
,,Right-Handed,Sep 4 1979,"Yokohama, Japan",230301.0,Nana Wada,610.0,2000-12-04 00:00:00,2003-08-04,JPN
,,Right-Handed,Oct 01 1978,"Wonju, South Korea",110448.0,Mi-Ok Kim,451.0,2000-12-04 00:00:00,2006-12-18,KOR
,,Right-Handed,May 11 1983,"Saarlouis, Germany",80441.0,Tanja Hirschauer,581.0,2000-12-04 00:00:00,2003-08-04,GER
,,,,,10348.0,Marina Aniutin,915.0,2000-12-04 00:00:00,2001-12-10,ISR
,,,,,20645.0,Suci Bungaran,1070.0,2000-12-04 00:00:00,2000-12-25,INA
,,,Nov 11 1974,,30221.0,Mimma Chernovita,1070.0,2000-12-04 00:00:00,2000-12-25,INA
,,Right-Handed,Jun 28 1983,"Alexandria, Egypt",60291.0,Yomna Farid,631.0,2000-12-04 00:00:00,2004-10-18,EGY
"5' 9""",1.75m,Right-Handed,Jun 30 1984,"Split, Croatia",40377.0,Petra Dizdar,454.0,2000-12-04 00:00:00,2003-12-22,CRO
,,,,,170014.0,Wei Qie,1066.0,2000-12-04 00:00:00,2001-09-03,CHN
,,Right-Handed,Mar 4 1983,"Zagreb, Croatie",190851.0,Marija Serdarusic,1008.0,2000-12-04 00:00:00,2001-09-03,CRO
,,,,,190927.0,Samrita Sekar,866.0,2000-12-04 00:00:00,2002-06-03,IND
,,,,,120331.0,Wei-Na Liu,1070.0,2000-12-04 00:00:00,2000-12-25,CHN
"5' 8""",1.72m,Right-Handed,Jun 20 1984,"Zaragoza, Spain",190828.0,Ma. Jose Sanchez Alayeto,276.0,2000-12-04 00:00:00,2004-02-02,ESP
,,Right-Handed,Nov 19 1972,"Ludington, MI, USA",100058.0,Rebecca Jensen,1082.0,2000-12-04 00:00:00,2000-12-25,USA
,,Right-Handed,Jun 21 1972,"Caracas, Venezuela",130040.0,Melissa Mazzotta,1082.0,2000-12-04 00:00:00,2000-12-25,USA
,,Right-Handed,Apr 11 1984,,110565.0,Monika Krauze,737.0,2000-12-04 00:00:00,2008-01-14,POL
,,Right-Handed,May 26 1975,"Prague, Czech Republic",140095.0,Martina Nejedly,1082.0,2000-12-04 00:00:00,2000-12-25,CAN
,,,,,130675.0,Sharon Marin,998.0,2000-12-04 00:00:00,2001-12-10,ISR
"5' 8""",1.72m,Right-Handed,Jun 20 1984,"Zaragoza, Spain",190827.0,Ma. Pilar Sanchez Alayeto,707.0,2000-12-04 00:00:00,2003-08-04,ESP
,,Right-Handed,Dec 20 1983,"Split, Croatia",130685.0,Mia Marovic,837.0,2000-12-04 00:00:00,2001-12-10,CRO
"5' 5""",1.65m,Right-Handed,Jul 31 1981,"Lansdale, PA, USA",130682.0,Marlene Mejia,1037.0,2000-12-04 00:00:00,2000-12-25,USA
,,Right-Handed,Feb 22 1982,,180429.0,Sai Swapna Ramakrishnan,1033.0,2000-12-04 00:00:00,2001-09-03,IND
,,Right-Handed,Nov 30 1984,"Bandung, Indonesia",230271.0,Novianti Warsono,1033.0,2000-12-04 00:00:00,2000-12-25,INA
,,Right-Handed,Jan 3 1977,"Tokyo, Japan",250063.0,Yumi Yokoi,803.0,2000-12-04 00:00:00,2002-06-03,JPN
"5' 9""",1.76m,Left-Handed,Jun 19 1983,"Tianjin, China",120392.0,Nannan Liu,141.0,2000-12-04 00:00:00,2006-06-05,CHN
,,Right-Handed,Mar 19 1979,"Zaporizhia, Ukraine",10359.0,Olena Antypina,180.0,2000-12-04 00:00:00,2006-12-18,UKR
,,Right-Handed,Oct 13 1982,"Zagreb, Croatia",100143.0,Vlatka Jovanovic,1023.0,2000-12-04 00:00:00,2000-12-25,CRO
,,,,,150184.0,Virginie Oulevay,1022.0,2000-12-04 00:00:00,2000-12-25,SUI
,,Right-Handed,Sep 22 1980,"Marburg, Germany",230195.0,Svenja Weidemann,507.0,2000-12-04 00:00:00,2011-02-21,GER
,,,,,140222.0,Wei Na,866.0,2000-12-04 00:00:00,2001-12-10,CHN
,,,,,200343.0,Pavlina Ticha,1043.0,2000-12-04 00:00:00,2001-09-03,CZE
,,Right-Handed,Sep 17 1985,"Naples, FL, USA",130727.0,Marnie Mahler,659.0,2000-12-04 00:00:00,2003-08-04,GER
,,,,,120367.0,Ya-Ming Lin,626.0,2000-12-04 00:00:00,2001-12-10,CHN
,,Right-Handed,Oct 06 1979,"New York City, NY, U.S.",190517.0,Tracy Almeda-Singian,184.0,2000-12-04 00:00:00,2002-09-30,USA
,,Right-Handed,Jan 15 1981,,80371.0,Vanessa Paffrath,137.0,2000-12-04 00:00:00,2012-08-06,GER
"5' 9""",1.74m,Right-Handed,May 03 1980,"Opava, Czech Republic",150017.0,Zuzana Ondraskova,74.0,2000-12-04 00:00:00,2012-02-13,CZE
"5' 9""",1.75m,Right-Handed,Mar 18 1974,"Maribor, Slovenia",110193.0,Tina Krizan,204.0,2000-12-04 00:00:00,2001-12-17,SLO
"5' 8""",1.73m,Right-Handed,May 18 1982,"Quebec City, Canada",160411.0,Marie-Ève Pelletier,106.0,2000-12-04 00:00:00,2013-10-07,CAN
"5' 11""",1.81m,Right-Handed,Mar 09 1982,"Dortmund, Germany",120323.0,Mirjana Lucic-Baroni,20.0,2000-12-04 00:00:00,2019-01-14,CRO
"5' 9""",1.74m,Right-Handed,May 14 1983,"Rafaela, Argentina",190855.0,María Emilia Salerni,65.0,2000-12-04 00:00:00,2010-02-01,ARG
,,Right-Handed,Jul 24 1979,"Donetsk, Ukraine",110373.0,Tatiana Kovalchuk,184.0,2000-12-04 00:00:00,2002-07-15,UKR
